#X Y timestamp framecnt Z flag
173.2 38.4 1654253235.16 17700543 0.34417760212 0
173.2 41.0 1654253238.45 17704727 0.34417760212 0
173.2 43.6 1654253241.74 17708909 0.34417760212 0
173.2 46.2 1654253245.04 17713099 0.34417760212 0
173.2 48.8 1654253248.33 17717284 0.34417760212 0
173.2 51.4 1654253251.62 17721470 0.34417760212 0
173.2 54.0 1654253254.91 17725652 0.34417760212 0
173.2 56.6 1654253258.2 17729834 0.34417760212 0
173.2 59.2 1654253261.49 17734017 0.34417760212 0
173.2 61.8 1654253264.78 17738201 0.34417760212 0
173.2 64.4 1654253268.07 17742385 0.34417760212 0
173.2 67.0 1654253271.36 17746569 0.34417760212 0
173.2 69.6 1654253274.65 17750754 0.34417760212 0
173.2 72.2 1654253277.94 17754937 0.34417760212 0
173.2 74.8 1654253281.23 17759121 0.34417760212 0
173.2 77.4 1654253284.52 17763305 0.34417760212 0
173.2 80.0 1654253287.81 17767488 0.34417760212 0
173.2 82.6 1654253291.1 17771671 0.34417760212 0
173.2 85.2 1654253294.39 17775856 0.34417760212 0
173.2 87.8 1654253297.68 17780040 0.34417760212 0
173.2 90.4 1654253300.97 17784224 0.34417760212 0
173.2 93.0 1654253304.26 17788408 0.34417760212 0
173.2 95.6 1654253307.55 17792593 0.34417760212 0
173.2 98.2 1654253310.84 17796777 0.34417760212 0
173.2 100.8 1654253314.13 17800962 0.34417760212 0
173.2 103.4 1654253317.43 17805147 0.34417760212 0
173.2 106.0 1654253320.72 17809332 0.34417760212 0
173.2 108.6 1654253324.01 17813517 0.34417760212 0
173.2 111.2 1654253327.3 17817701 0.34417760212 0
173.2 113.8 1654253330.59 17821884 0.34417760212 0
173.2 116.4 1654253333.88 17826069 0.34417760212 0
173.2 119.0 1654253337.17 17830251 0.34417760212 0
173.2 121.6 1654253340.46 17834435 0.34417760212 0
173.2 124.2 1654253343.75 17838620 0.34417760212 0
173.2 126.8 1654253347.04 17842803 0.34417760212 0
173.2 129.4 1654253350.33 17846987 0.34417760212 0
173.2 132.0 1654253353.62 17851172 0.34417760212 0
173.2 134.6 1654253356.91 17855356 0.34417760212 0
173.2 137.2 1654253360.2 17859541 0.34417760212 0
173.2 139.8 1654253363.49 17863724 0.34417760212 0
173.2 142.4 1654253366.78 17867909 0.34417760212 0
173.2 145.0 1654253370.08 17872095 0.34417760212 0
168.0 80.0 1654253377.55 17881598 0.0 1
175.8 15.0 1654253385.03 17891106 0.34417760212 0
175.8 17.6 1654253388.32 17895290 0.34417760212 0
175.8 20.2 1654253391.61 17899474 0.34417760212 0
175.8 22.8 1654253394.9 17903657 0.34417760212 0
175.8 25.4 1654253398.19 17907842 0.34417760212 0
175.8 28.0 1654253401.48 17912026 0.34417760212 0
175.8 30.6 1654253404.77 17916210 0.34417760212 0
175.8 33.2 1654253408.06 17920393 0.34417760212 0
175.8 35.8 1654253411.35 17924577 0.34417760212 0
175.8 38.4 1654253414.64 17928758 0.34417760212 0
175.8 41.0 1654253417.93 17932942 0.34417760212 0
175.8 43.6 1654253421.22 17937126 0.34417760212 0
175.8 46.2 1654253424.51 17941311 0.34417760212 0
175.8 48.8 1654253427.8 17945495 0.34417760212 0
175.8 51.4 1654253431.09 17949679 0.34417760212 0
175.8 54.0 1654253434.38 17953862 0.34417760212 0
175.8 56.6 1654253437.67 17958045 0.34417760212 0
175.8 59.2 1654253440.96 17962226 0.34417760212 0
175.8 61.8 1654253444.25 17966409 0.34417760212 0
175.8 64.4 1654253447.54 17970593 0.34417760212 0
175.8 67.0 1654253450.83 17974777 0.34417760212 0
175.8 69.6 1654253454.12 17978963 0.34417760212 0
175.8 72.2 1654253457.41 17983147 0.34417760212 0
175.8 74.8 1654253460.7 17987330 0.34417760212 0
175.8 77.4 1654253463.99 17991512 0.34417760212 0
175.8 80.0 1654253467.28 17995697 0.34417760212 0
175.8 82.6 1654253470.57 17999880 0.34417760212 0
175.8 85.2 1654253473.86 18004064 0.34417760212 0
175.8 87.8 1654253477.15 18008248 0.34417760212 0
175.8 90.4 1654253480.44 18012431 0.34417760212 0
175.8 93.0 1654253483.73 18016615 0.34417760212 0
175.8 95.6 1654253487.02 18020801 0.34417760212 0
175.8 98.2 1654253490.31 18024984 0.34417760212 0
175.8 100.8 1654253493.6 18029169 0.34417760212 0
175.8 103.4 1654253496.9 18033354 0.34417760212 0
175.8 106.0 1654253500.19 18037541 0.34417760212 0
175.8 108.6 1654253503.48 18041725 0.34417760212 0
175.8 111.2 1654253506.77 18045910 0.34417760212 0
175.8 113.8 1654253510.06 18050093 0.34417760212 0
175.8 116.4 1654253513.35 18054277 0.34417760212 0
175.8 119.0 1654253516.64 18058462 0.34417760212 0
175.8 121.6 1654253519.93 18062647 0.34417760212 0
175.8 124.2 1654253523.22 18066831 0.34417760212 0
175.8 126.8 1654253526.51 18071016 0.34417760212 0
175.8 129.4 1654253529.8 18075200 0.34417760212 0
175.8 132.0 1654253533.09 18079383 0.34417760212 0
175.8 134.6 1654253536.38 18083566 0.34417760212 0
175.8 137.2 1654253539.67 18087751 0.34417760212 0
175.8 139.8 1654253542.96 18091934 0.34417760212 0
175.8 142.4 1654253546.26 18096119 0.34417760212 0
175.8 145.0 1654253549.55 18100302 0.34417760212 0
178.4 15.0 1654253561.35 18115316 0.34417760212 0
178.4 17.6 1654253564.64 18119498 0.34417760212 0
178.4 20.2 1654253567.93 18123682 0.34417760212 0
178.4 22.8 1654253571.22 18127866 0.34417760212 0
178.4 25.4 1654253574.51 18132051 0.34417760212 0
178.4 28.0 1654253577.8 18136234 0.34417760212 0
178.4 30.6 1654253581.1 18140420 0.34417760212 0
178.4 33.2 1654253584.39 18144605 0.34417760212 0
178.4 35.8 1654253587.68 18148790 0.34417760212 0
178.4 38.4 1654253590.97 18152974 0.34417760212 0
178.4 41.0 1654253594.26 18157157 0.34417760212 0
178.4 43.6 1654253597.55 18161343 0.34417760212 0
178.4 46.2 1654253600.84 18165527 0.34417760212 0
178.4 48.8 1654253604.13 18169712 0.34417760212 0
178.4 51.4 1654253607.42 18173895 0.34417760212 0
178.4 54.0 1654253610.71 18178078 0.34417760212 0
178.4 56.6 1654253614.0 18182262 0.34417760212 0
178.4 59.2 1654253617.29 18186447 0.34417760212 0
178.4 61.8 1654253620.58 18190631 0.34417760212 0
178.4 64.4 1654253623.87 18194816 0.34417760212 0
178.4 67.0 1654253627.17 18199002 0.34417760212 0
178.4 69.6 1654253630.46 18203185 0.34417760212 0
178.4 72.2 1654253633.75 18207369 0.34417760212 0
178.4 74.8 1654253637.04 18211556 0.34417760212 0
178.4 77.4 1654253640.33 18215743 0.34417760212 0
178.4 80.0 1654253643.62 18219928 0.34417760212 0
178.4 82.6 1654253646.91 18224112 0.34417760212 0
178.4 85.2 1654253650.21 18228298 0.34417760212 0
178.4 87.8 1654253653.5 18232482 0.34417760212 0
178.4 90.4 1654253656.79 18236667 0.34417760212 0
178.4 93.0 1654253660.08 18240852 0.34417760212 0
178.4 95.6 1654253663.37 18245036 0.34417760212 0
178.4 98.2 1654253666.66 18249220 0.34417760212 0
178.4 100.8 1654253669.95 18253404 0.34417760212 0
178.4 103.4 1654253673.24 18257589 0.34417760212 0
178.4 106.0 1654253676.53 18261773 0.34417760212 0
178.4 108.6 1654253679.82 18265958 0.34417760212 0
178.4 111.2 1654253683.11 18270142 0.34417760212 0
178.4 113.8 1654253686.4 18274324 0.34417760212 0
178.4 116.4 1654253689.69 18278509 0.34417760212 0
178.4 119.0 1654253692.98 18282693 0.34417760212 0
178.4 121.6 1654253696.27 18286876 0.34417760212 0
178.4 124.2 1654253699.57 18291061 0.34417760212 0
178.4 126.8 1654253702.86 18295245 0.34417760212 0
178.4 129.4 1654253706.15 18299429 0.34417760212 0
178.4 132.0 1654253709.44 18303613 0.34417760212 0
178.4 134.6 1654253712.73 18307798 0.34417760212 0
178.4 137.2 1654253716.02 18311981 0.34417760212 0
178.4 139.8 1654253719.31 18316166 0.34417760212 0
178.4 142.4 1654253722.6 18320351 0.34417760212 0
178.4 145.0 1654253725.89 18324536 0.34417760212 0
168.0 80.0 1654253733.36 18334038 0.0 1
181.0 15.0 1654253740.84 18343545 0.34417760212 0
181.0 17.6 1654253744.13 18347729 0.34417760212 0
181.0 20.2 1654253747.42 18351913 0.34417760212 0
181.0 22.8 1654253750.71 18356096 0.34417760212 0
181.0 25.4 1654253754.0 18360281 0.34417760212 0
181.0 28.0 1654253757.3 18364469 0.34417760212 0
181.0 30.6 1654253760.59 18368656 0.34417760212 0
181.0 33.2 1654253763.88 18372844 0.34417760212 0
181.0 35.8 1654253767.17 18377027 0.34417760212 0
181.0 38.4 1654253770.46 18381212 0.34417760212 0
181.0 41.0 1654253773.75 18385397 0.34417760212 0
181.0 43.6 1654253777.04 18389580 0.34417760212 0
181.0 46.2 1654253780.33 18393764 0.34417760212 0
181.0 48.8 1654253783.62 18397948 0.34417760212 0
181.0 51.4 1654253786.91 18402130 0.34417760212 0
181.0 54.0 1654253790.2 18406314 0.34417760212 0
181.0 56.6 1654253793.49 18410499 0.34417760212 0
181.0 59.2 1654253796.78 18414682 0.34417760212 0
181.0 61.8 1654253800.08 18418867 0.34417760212 0
181.0 64.4 1654253803.37 18423049 0.34417760212 0
181.0 67.0 1654253806.66 18427233 0.34417760212 0
181.0 69.6 1654253809.95 18431417 0.34417760212 0
181.0 72.2 1654253813.24 18435600 0.34417760212 0
181.0 74.8 1654253816.53 18439783 0.34417760212 0
181.0 77.4 1654253819.82 18443968 0.34417760212 0
181.0 80.0 1654253823.11 18448151 0.34417760212 0
181.0 82.6 1654253826.39 18452333 0.34417760212 0
181.0 85.2 1654253829.68 18456516 0.34417760212 0
181.0 87.8 1654253832.97 18460698 0.34417760212 0
181.0 90.4 1654253836.26 18464883 0.34417760212 0
181.0 93.0 1654253839.55 18469066 0.34417760212 0
181.0 95.6 1654253842.85 18473252 0.34417760212 0
181.0 98.2 1654253846.14 18477435 0.34417760212 0
181.0 100.8 1654253849.43 18481620 0.34417760212 0
181.0 103.4 1654253852.72 18485802 0.34417760212 0
181.0 106.0 1654253856.01 18489984 0.34417760212 0
181.0 108.6 1654253859.3 18494169 0.34417760212 0
181.0 111.2 1654253862.59 18498353 0.34417760212 0
181.0 113.8 1654253865.88 18502539 0.34417760212 0
181.0 116.4 1654253869.17 18506722 0.34417760212 0
181.0 119.0 1654253872.46 18510907 0.34417760212 0
181.0 121.6 1654253875.75 18515090 0.34417760212 0
181.0 124.2 1654253879.04 18519278 0.34417760212 0
181.0 126.8 1654253882.33 18523464 0.34417760212 0
181.0 129.4 1654253885.63 18527649 0.34417760212 0
181.0 132.0 1654253888.92 18531833 0.34417760212 0
181.0 134.6 1654253892.21 18536019 0.34417760212 0
181.0 137.2 1654253895.5 18540203 0.34417760212 0
181.0 139.8 1654253898.79 18544386 0.34417760212 0
181.0 142.4 1654253902.08 18548571 0.34417760212 0
181.0 145.0 1654253905.37 18552756 0.34417760212 0
183.6 15.0 1654253917.18 18567771 0.34417760212 0
183.6 17.6 1654253920.47 18571956 0.34417760212 0
183.6 20.2 1654253923.76 18576140 0.34417760212 0
183.6 22.8 1654253927.05 18580324 0.34417760212 0
183.6 25.4 1654253930.34 18584509 0.34417760212 0
183.6 28.0 1654253933.63 18588694 0.34417760212 0
183.6 30.6 1654253936.92 18592877 0.34417760212 0
183.6 33.2 1654253940.21 18597061 0.34417760212 0
183.6 35.8 1654253943.5 18601244 0.34417760212 0
183.6 38.4 1654253946.79 18605428 0.34417760212 0
183.6 41.0 1654253950.09 18609613 0.34417760212 0
183.6 43.6 1654253953.37 18613796 0.34417760212 0
183.6 46.2 1654253956.66 18617979 0.34417760212 0
183.6 48.8 1654253959.96 18622163 0.34417760212 0
183.6 51.4 1654253963.25 18626347 0.34417760212 0
183.6 54.0 1654253966.54 18630532 0.34417760212 0
183.6 56.6 1654253969.83 18634716 0.34417760212 0
183.6 59.2 1654253973.12 18638901 0.34417760212 0
183.6 61.8 1654253976.41 18643082 0.34417760212 0
183.6 64.4 1654253979.7 18647267 0.34417760212 0
183.6 67.0 1654253982.99 18651450 0.34417760212 0
183.6 69.6 1654253986.28 18655633 0.34417760212 0
183.6 72.2 1654253989.57 18659817 0.34417760212 0
183.6 74.8 1654253992.86 18664002 0.34417760212 0
183.6 77.4 1654253996.15 18668186 0.34417760212 0
183.6 80.0 1654253999.44 18672371 0.34417760212 0
183.6 82.6 1654254002.73 18676556 0.34417760212 0
183.6 85.2 1654254006.02 18680741 0.34417760212 0
183.6 87.8 1654254009.31 18684925 0.34417760212 0
183.6 90.4 1654254012.6 18689111 0.34417760212 0
183.6 93.0 1654254015.9 18693295 0.34417760212 0
183.6 95.6 1654254019.19 18697478 0.34417760212 0
183.6 98.2 1654254022.48 18701663 0.34417760212 0
183.6 100.8 1654254025.77 18705848 0.34417760212 0
183.6 103.4 1654254029.06 18710031 0.34417760212 0
183.6 106.0 1654254032.35 18714216 0.34417760212 0
183.6 108.6 1654254035.64 18718400 0.34417760212 0
183.6 111.2 1654254038.93 18722583 0.34417760212 0
183.6 113.8 1654254042.22 18726766 0.34417760212 0
183.6 116.4 1654254045.51 18730950 0.34417760212 0
183.6 119.0 1654254048.8 18735134 0.34417760212 0
183.6 121.6 1654254052.09 18739320 0.34417760212 0
183.6 124.2 1654254055.38 18743503 0.34417760212 0
183.6 126.8 1654254058.67 18747687 0.34417760212 0
183.6 129.4 1654254061.97 18751876 0.34417760212 0
183.6 132.0 1654254065.26 18756059 0.34417760212 0
183.6 134.6 1654254068.55 18760243 0.34417760212 0
183.6 137.2 1654254071.84 18764428 0.34417760212 0
183.6 139.8 1654254075.13 18768612 0.34417760212 0
183.6 142.4 1654254078.42 18772796 0.34417760212 0
183.6 145.0 1654254081.71 18776980 0.34417760212 0
168.0 80.0 1654254089.18 18786485 0.0 1
186.2 15.0 1654254096.66 18795998 0.34417760212 0
186.2 17.6 1654254099.96 18800182 0.34417760212 0
186.2 20.2 1654254103.25 18804367 0.34417760212 0
186.2 22.8 1654254106.54 18808550 0.34417760212 0
186.2 25.4 1654254109.83 18812734 0.34417760212 0
186.2 28.0 1654254113.12 18816920 0.34417760212 0
186.2 30.6 1654254116.41 18821103 0.34417760212 0
186.2 33.2 1654254119.7 18825285 0.34417760212 0
186.2 35.8 1654254122.99 18829470 0.34417760212 0
186.2 38.4 1654254126.28 18833653 0.34417760212 0
186.2 41.0 1654254129.57 18837838 0.34417760212 0
186.2 43.6 1654254132.86 18842023 0.34417760212 0
186.2 46.2 1654254136.15 18846208 0.34417760212 0
186.2 48.8 1654254139.44 18850392 0.34417760212 0
186.2 51.4 1654254142.73 18854575 0.34417760212 0
186.2 54.0 1654254146.02 18858758 0.34417760212 0
186.2 56.6 1654254149.31 18862942 0.34417760212 0
186.2 59.2 1654254152.6 18867125 0.34417760212 0
186.2 61.8 1654254155.89 18871310 0.34417760212 0
186.2 64.4 1654254159.18 18875495 0.34417760212 0
186.2 67.0 1654254162.47 18879679 0.34417760212 0
186.2 69.6 1654254165.76 18883862 0.34417760212 0
186.2 72.2 1654254169.05 18888046 0.34417760212 0
186.2 74.8 1654254172.34 18892230 0.34417760212 0
186.2 77.4 1654254175.64 18896414 0.34417760212 0
186.2 80.0 1654254178.93 18900597 0.34417760212 0
186.2 82.6 1654254182.22 18904782 0.34417760212 0
186.2 85.2 1654254185.51 18908965 0.34417760212 0
186.2 87.8 1654254188.8 18913149 0.34417760212 0
186.2 90.4 1654254192.09 18917332 0.34417760212 0
186.2 93.0 1654254195.38 18921518 0.34417760212 0
186.2 95.6 1654254198.67 18925701 0.34417760212 0
186.2 98.2 1654254201.96 18929884 0.34417760212 0
186.2 100.8 1654254205.25 18934068 0.34417760212 0
186.2 103.4 1654254208.54 18938251 0.34417760212 0
186.2 106.0 1654254211.83 18942436 0.34417760212 0
186.2 108.6 1654254215.12 18946620 0.34417760212 0
186.2 111.2 1654254218.41 18950804 0.34417760212 0
186.2 113.8 1654254221.7 18954989 0.34417760212 0
186.2 116.4 1654254224.99 18959173 0.34417760212 0
186.2 119.0 1654254228.28 18963357 0.34417760212 0
186.2 121.6 1654254231.57 18967540 0.34417760212 0
186.2 124.2 1654254234.86 18971722 0.34417760212 0
186.2 126.8 1654254238.15 18975908 0.34417760212 0
186.2 129.4 1654254241.44 18980092 0.34417760212 0
186.2 132.0 1654254244.73 18984275 0.34417760212 0
186.2 134.6 1654254248.02 18988460 0.34417760212 0
186.2 137.2 1654254251.31 18992645 0.34417760212 0
186.2 139.8 1654254254.61 18996830 0.34417760212 0
186.2 142.4 1654254257.89 19001012 0.34417760212 0
186.2 145.0 1654254261.19 19005196 0.34417760212 0
188.8 15.0 1654254272.99 19020212 0.34417760212 0
188.8 17.6 1654254276.29 19024397 0.34417760212 0
188.8 20.2 1654254279.58 19028582 0.34417760212 0
188.8 22.8 1654254282.87 19032767 0.34417760212 0
188.8 25.4 1654254286.16 19036952 0.34417760212 0
188.8 28.0 1654254289.45 19041136 0.34417760212 0
188.8 30.6 1654254292.74 19045320 0.34417760212 0
188.8 33.2 1654254296.03 19049503 0.34417760212 0
188.8 35.8 1654254299.32 19053685 0.34417760212 0
188.8 38.4 1654254302.61 19057869 0.34417760212 0
188.8 41.0 1654254305.9 19062052 0.34417760212 0
188.8 43.6 1654254309.19 19066237 0.34417760212 0
188.8 46.2 1654254312.48 19070422 0.34417760212 0
188.8 48.8 1654254315.77 19074606 0.34417760212 0
188.8 51.4 1654254319.06 19078790 0.34417760212 0
188.8 54.0 1654254322.35 19082974 0.34417760212 0
188.8 56.6 1654254325.64 19087157 0.34417760212 0
188.8 59.2 1654254328.93 19091342 0.34417760212 0
188.8 61.8 1654254332.22 19095526 0.34417760212 0
188.8 64.4 1654254335.51 19099711 0.34417760212 0
188.8 67.0 1654254338.81 19103895 0.34417760212 0
188.8 69.6 1654254342.09 19108077 0.34417760212 0
188.8 72.2 1654254345.39 19112261 0.34417760212 0
188.8 74.8 1654254348.68 19116447 0.34417760212 0
188.8 77.4 1654254351.97 19120631 0.34417760212 0
188.8 80.0 1654254355.26 19124815 0.34417760212 0
188.8 82.6 1654254358.55 19128999 0.34417760212 0
188.8 85.2 1654254361.84 19133183 0.34417760212 0
188.8 87.8 1654254365.13 19137368 0.34417760212 0
188.8 90.4 1654254368.42 19141551 0.34417760212 0
188.8 93.0 1654254371.71 19145737 0.34417760212 0
188.8 95.6 1654254375.0 19149920 0.34417760212 0
188.8 98.2 1654254378.29 19154106 0.34417760212 0
188.8 100.8 1654254381.58 19158290 0.34417760212 0
188.8 103.4 1654254384.87 19162474 0.34417760212 0
188.8 106.0 1654254388.16 19166658 0.34417760212 0
188.8 108.6 1654254391.46 19170843 0.34417760212 0
188.8 111.2 1654254394.75 19175026 0.34417760212 0
188.8 113.8 1654254398.04 19179210 0.34417760212 0
188.8 116.4 1654254401.33 19183393 0.34417760212 0
188.8 119.0 1654254404.62 19187578 0.34417760212 0
188.8 121.6 1654254407.91 19191763 0.34417760212 0
188.8 124.2 1654254411.2 19195949 0.34417760212 0
188.8 126.8 1654254414.49 19200135 0.34417760212 0
188.8 129.4 1654254417.78 19204318 0.34417760212 0
188.8 132.0 1654254421.07 19208503 0.34417760212 0
188.8 134.6 1654254424.36 19212687 0.34417760212 0
188.8 137.2 1654254427.65 19216872 0.34417760212 0
188.8 139.8 1654254430.94 19221055 0.34417760212 0
188.8 142.4 1654254434.24 19225240 0.34417760212 0
188.8 145.0 1654254437.52 19229422 0.34417760212 0
168.0 80.0 1654254445.0 19238927 0.0 1
191.4 15.0 1654254452.47 19248432 0.34417760212 0
191.4 17.6 1654254455.77 19252618 0.34417760212 0
191.4 20.2 1654254459.06 19256804 0.34417760212 0
191.4 22.8 1654254462.35 19260988 0.34417760212 0
191.4 25.4 1654254465.64 19265172 0.34417760212 0
191.4 28.0 1654254468.93 19269356 0.34417760212 0
191.4 30.6 1654254472.22 19273541 0.34417760212 0
191.4 33.2 1654254475.51 19277725 0.34417760212 0
191.4 35.8 1654254478.8 19281909 0.34417760212 0
191.4 38.4 1654254482.09 19286091 0.34417760212 0
191.4 41.0 1654254485.38 19290275 0.34417760212 0
191.4 43.6 1654254488.67 19294460 0.34417760212 0
191.4 46.2 1654254491.96 19298646 0.34417760212 0
191.4 48.8 1654254495.26 19302831 0.34417760212 0
191.4 51.4 1654254498.55 19307016 0.34417760212 0
191.4 54.0 1654254501.84 19311199 0.34417760212 0
191.4 56.6 1654254505.13 19315384 0.34417760212 0
191.4 59.2 1654254508.42 19319569 0.34417760212 0
191.4 61.8 1654254511.71 19323754 0.34417760212 0
191.4 64.4 1654254515.0 19327938 0.34417760212 0
191.4 67.0 1654254518.29 19332122 0.34417760212 0
191.4 69.6 1654254521.58 19336304 0.34417760212 0
191.4 72.2 1654254524.87 19340488 0.34417760212 0
191.4 74.8 1654254528.16 19344671 0.34417760212 0
191.4 77.4 1654254531.45 19348857 0.34417760212 0
191.4 80.0 1654254534.74 19353042 0.34417760212 0
191.4 82.6 1654254538.03 19357226 0.34417760212 0
191.4 85.2 1654254541.32 19361411 0.34417760212 0
191.4 87.8 1654254544.62 19365595 0.34417760212 0
191.4 90.4 1654254547.91 19369780 0.34417760212 0
191.4 93.0 1654254551.2 19373965 0.34417760212 0
191.4 95.6 1654254554.49 19378148 0.34417760212 0
191.4 98.2 1654254557.78 19382333 0.34417760212 0
191.4 100.8 1654254561.07 19386517 0.34417760212 0
191.4 103.4 1654254564.36 19390701 0.34417760212 0
191.4 106.0 1654254567.65 19394885 0.34417760212 0
191.4 108.6 1654254570.94 19399069 0.34417760212 0
191.4 111.2 1654254574.23 19403252 0.34417760212 0
191.4 113.8 1654254577.52 19407435 0.34417760212 0
191.4 116.4 1654254580.81 19411619 0.34417760212 0
191.4 119.0 1654254584.1 19415804 0.34417760212 0
191.4 121.6 1654254587.39 19419987 0.34417760212 0
191.4 124.2 1654254590.68 19424172 0.34417760212 0
191.4 126.8 1654254593.97 19428356 0.34417760212 0
191.4 129.4 1654254597.26 19432541 0.34417760212 0
191.4 132.0 1654254600.55 19436726 0.34417760212 0
191.4 134.6 1654254603.84 19440909 0.34417760212 0
191.4 137.2 1654254607.14 19445093 0.34417760212 0
191.4 139.8 1654254610.42 19449275 0.34417760212 0
191.4 142.4 1654254613.71 19453459 0.34417760212 0
191.4 145.0 1654254617.01 19457644 0.34417760212 0
194.0 15.0 1654254628.81 19472659 0.34417760212 0
194.0 17.6 1654254632.1 19476842 0.34417760212 0
194.0 20.2 1654254635.39 19481027 0.34417760212 0
194.0 22.8 1654254638.68 19485209 0.34417760212 0
194.0 25.4 1654254641.97 19489393 0.34417760212 0
194.0 28.0 1654254645.26 19493576 0.34417760212 0
194.0 30.6 1654254648.55 19497761 0.34417760212 0
194.0 33.2 1654254651.85 19501945 0.34417760212 0
194.0 35.8 1654254655.14 19506130 0.34417760212 0
194.0 38.4 1654254658.43 19510314 0.34417760212 0
194.0 41.0 1654254661.72 19514496 0.34417760212 0
194.0 43.6 1654254665.01 19518680 0.34417760212 0
194.0 46.2 1654254668.3 19522864 0.34417760212 0
194.0 48.8 1654254671.59 19527048 0.34417760212 0
194.0 51.4 1654254674.88 19531231 0.34417760212 0
194.0 54.0 1654254678.17 19535416 0.34417760212 0
194.0 56.6 1654254681.46 19539600 0.34417760212 0
194.0 59.2 1654254684.75 19543783 0.34417760212 0
194.0 61.8 1654254688.04 19547968 0.34417760212 0
194.0 64.4 1654254691.33 19552157 0.34417760212 0
194.0 67.0 1654254694.62 19556342 0.34417760212 0
194.0 69.6 1654254697.92 19560526 0.34417760212 0
194.0 72.2 1654254701.21 19564710 0.34417760212 0
194.0 74.8 1654254704.5 19568895 0.34417760212 0
194.0 77.4 1654254707.79 19573078 0.34417760212 0
194.0 80.0 1654254711.08 19577260 0.34417760212 0
194.0 82.6 1654254714.37 19581444 0.34417760212 0
194.0 85.2 1654254717.66 19585629 0.34417760212 0
194.0 87.8 1654254720.95 19589812 0.34417760212 0
194.0 90.4 1654254724.24 19593998 0.34417760212 0
194.0 93.0 1654254727.53 19598180 0.34417760212 0
194.0 95.6 1654254730.82 19602364 0.34417760212 0
194.0 98.2 1654254734.11 19606548 0.34417760212 0
194.0 100.8 1654254737.4 19610733 0.34417760212 0
194.0 103.4 1654254740.69 19614916 0.34417760212 0
194.0 106.0 1654254743.98 19619100 0.34417760212 0
194.0 108.6 1654254747.27 19623286 0.34417760212 0
194.0 111.2 1654254750.57 19627475 0.34417760212 0
194.0 113.8 1654254753.86 19631662 0.34417760212 0
194.0 116.4 1654254757.15 19635845 0.34417760212 0
194.0 119.0 1654254760.44 19640029 0.34417760212 0
194.0 121.6 1654254763.73 19644213 0.34417760212 0
194.0 124.2 1654254767.02 19648399 0.34417760212 0
194.0 126.8 1654254770.31 19652582 0.34417760212 0
194.0 129.4 1654254773.6 19656766 0.34417760212 0
194.0 132.0 1654254776.89 19660951 0.34417760212 0
194.0 134.6 1654254780.18 19665134 0.34417760212 0
194.0 137.2 1654254783.47 19669320 0.34417760212 0
194.0 139.8 1654254786.77 19673507 0.34417760212 0
194.0 142.4 1654254790.06 19677694 0.34417760212 0
194.0 145.0 1654254793.35 19681877 0.34417760212 0
168.0 80.0 1654254800.82 19691381 0.0 1
196.6 15.0 1654254808.3 19700886 0.34417760212 0
196.6 17.6 1654254811.59 19705071 0.34417760212 0
196.6 20.2 1654254814.88 19709256 0.34417760212 0
196.6 22.8 1654254818.17 19713439 0.34417760212 0
196.6 25.4 1654254821.46 19717622 0.34417760212 0
196.6 28.0 1654254824.75 19721806 0.34417760212 0
196.6 30.6 1654254828.04 19725991 0.34417760212 0
196.6 33.2 1654254831.33 19730175 0.34417760212 0
196.6 35.8 1654254834.62 19734360 0.34417760212 0
196.6 38.4 1654254837.92 19738545 0.34417760212 0
196.6 41.0 1654254841.21 19742728 0.34417760212 0
196.6 43.6 1654254844.5 19746912 0.34417760212 0
196.6 46.2 1654254847.79 19751097 0.34417760212 0
196.6 48.8 1654254851.08 19755281 0.34417760212 0
196.6 51.4 1654254854.37 19759465 0.34417760212 0
196.6 54.0 1654254857.66 19763649 0.34417760212 0
196.6 56.6 1654254860.95 19767833 0.34417760212 0
196.6 59.2 1654254864.24 19772017 0.34417760212 0
196.6 61.8 1654254867.53 19776200 0.34417760212 0
196.6 64.4 1654254870.82 19780385 0.34417760212 0
196.6 67.0 1654254874.11 19784568 0.34417760212 0
196.6 69.6 1654254877.4 19788758 0.34417760212 0
196.6 72.2 1654254880.7 19792942 0.34417760212 0
196.6 74.8 1654254883.99 19797133 0.34417760212 0
196.6 77.4 1654254887.28 19801316 0.34417760212 0
196.6 80.0 1654254890.57 19805501 0.34417760212 0
196.6 82.6 1654254893.86 19809686 0.34417760212 0
196.6 85.2 1654254897.15 19813871 0.34417760212 0
196.6 87.8 1654254900.44 19818054 0.34417760212 0
196.6 90.4 1654254903.73 19822237 0.34417760212 0
196.6 93.0 1654254907.03 19826422 0.34417760212 0
196.6 95.6 1654254910.32 19830607 0.34417760212 0
196.6 98.2 1654254913.61 19834791 0.34417760212 0
196.6 100.8 1654254916.9 19838975 0.34417760212 0
196.6 103.4 1654254920.19 19843159 0.34417760212 0
196.6 106.0 1654254923.48 19847343 0.34417760212 0
196.6 108.6 1654254926.77 19851527 0.34417760212 0
196.6 111.2 1654254930.06 19855713 0.34417760212 0
196.6 113.8 1654254933.35 19859896 0.34417760212 0
196.6 116.4 1654254936.64 19864080 0.34417760212 0
196.6 119.0 1654254939.93 19868265 0.34417760212 0
196.6 121.6 1654254943.22 19872449 0.34417760212 0
196.6 124.2 1654254946.51 19876634 0.34417760212 0
196.6 126.8 1654254949.8 19880819 0.34417760212 0
